consumerTaskId,taskCategory,table,readOccurrenceId,identityStatus,partitionPredicateStatus,evidencePath,projectionPath
"208983","sparkIndex","dm_index_n.index_grp_shhk_sc_active_status","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp_shhk_sc_active_status","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_is_open_btrd","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_is_open_btrd","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_is_open_covt_bond_righ","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_is_open_covt_bond_righ","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_is_hign_actv_cust","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_is_hign_actv_cust","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp1_prd_det_add_option_curr_hold","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_prd_det_add_option_curr_hold","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp_mobile_num_ytj_prom_last","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp_mobile_num_ytj_prom_last","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp_cust_times_chgpoint_tdy","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.tags.read.index_grp_cust_times_chgpoint_tdy","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_whth_free_oper_cust","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_whth_free_oper_cust","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_whth_used_rsrv_purch_ipo","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_whth_used_rsrv_purch_ipo","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_whth_only_purch_ipo","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_whth_only_purch_ipo","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp1_ast","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_ast","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_con_pond_potential_cust","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_con_pond_potential_cust","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_cust_exclu_lvl","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_cust_exclu_lvl","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp1_enddrawdate_custact","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_enddrawdate_custact","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp_client_mobile_no_last_logn_ytj_ysg","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp_client_mobile_no_last_logn_ytj_ysg","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp1_mval_otsd_tdy","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.tags.read.index_grp1_mval_otsd_tdy","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp_total_asset_max","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp_total_asset_max","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_is_elig_std_covt_bond","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_is_elig_std_covt_bond","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp_cust_hld_posstkcd_name_mkt_mval_a_scr_tdy_nothremark","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp_cust_hld_posstkcd_name_mkt_mval_a_scr_tdy_nothremark","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp_cust_prdcd_prdname_mval_ostfnd_last3d","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp_cust_prdcd_prdname_mval_ostfnd_last3d","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp_hld_pub_det_last_3trd","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp_hld_pub_det_last_3trd","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_is_all_user_wecon_auth","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b0.setop.b1.val.read.grp_tag_client_is_all_user_wecon_auth","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.index_grp_cust_last_auth_date_ew","task:208983:statement:0:relation:root.(child).t.setop.b0.setop.b1.read.index_grp_cust_last_auth_date_ew","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"208983","sparkIndex","dm_index_n.grp_tag_client_is_open_wecom_kyc","task:208983:statement:0:relation:root.(child).t.setop.b1.val.read.grp_tag_client_is_open_wecom_kyc","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\208983\versions\f24a6e147623344e79b7f6608276cc6f1728cb37f164918db8bb6ea61f4e5187.json"
"209813","sparkIndex","dm_index_n.index_grp1_cust_docbkamt_covtrmb_tdy_all","task:209813:statement:0:relation:root.casttable.covt.a.setop.b0.read.index_grp1_cust_docbkamt_covtrmb_tdy_all","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.json"
"209813","sparkIndex","dm_index_n.index_grp1_cust_doctranoamt_covtrmb_tdy_all","task:209813:statement:0:relation:root.casttable.covt.a.setop.b1.read.index_grp1_cust_doctranoamt_covtrmb_tdy_all","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.json"
"209813","sparkIndex","dm_index_n.index_grp1_cust_incm_allcali_tdy_all","task:209813:statement:0:relation:root.casttable.incm.a.read.index_grp1_cust_incm_allcali_tdy_all","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.json"
"209813","sparkIndex","dm_index_n.index_grp_total_asset_avg_mon","task:209813:statement:0:relation:root.casttable.total.a.read.index_grp_total_asset_avg_mon","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.json"
"209813","sparkIndex","dm_index_n.index_grp_trade_amt_exch","task:209813:statement:0:relation:root.casttable.trade.a.read.index_grp_trade_amt_exch","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209813\versions\97102f4ab4a56a4843cb93c7a0f3cd03bd5b3ff072c57da1c9c8d381683bd0cb.json"
"209817","sparkIndex","dm_index_n.index_grp1_cust_docbkamt_covtrmb_tdy_all","task:209817:statement:0:relation:root.casttable.covt.a.setop.b0.read.index_grp1_cust_docbkamt_covtrmb_tdy_all","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.json"
"209817","sparkIndex","dm_index_n.index_grp1_cust_doctranoamt_covtrmb_tdy_all","task:209817:statement:0:relation:root.casttable.covt.a.setop.b1.read.index_grp1_cust_doctranoamt_covtrmb_tdy_all","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.json"
"209817","sparkIndex","dm_index_n.index_grp1_cust_incm_allcali_tdy_all","task:209817:statement:0:relation:root.casttable.incm.a.read.index_grp1_cust_incm_allcali_tdy_all","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.json"
"209817","sparkIndex","dm_index_n.index_grp_total_asset_avg_mon","task:209817:statement:0:relation:root.casttable.total.a.read.index_grp_total_asset_avg_mon","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.json"
"209817","sparkIndex","dm_index_n.index_grp_trade_amt_exch","task:209817:statement:0:relation:root.casttable.trade.a.read.index_grp_trade_amt_exch","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\209817\versions\977edbf13ba56aa332f858739490eeb3d60d612c81c28d91e54baa8bb199669e.json"
"210140","sparkIndex","pdata_nds.aum_org_base_info","task:210140:statement:0:relation:root.(child-2).k.setop.b0.setop.b0.read.aum_org_base_info","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.json"
"210140","sparkIndex","pdata_nds.aum_org_base_info","task:210140:statement:0:relation:root.(child-2).k.setop.b0.setop.b1.a.read.aum_org_base_info","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.json"
"210140","sparkIndex","pdata_nds.aum_org_base_info","task:210140:statement:0:relation:root.(child-2).k.setop.b0.setop.b1.b.read.aum_org_base_info","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.json"
"210140","sparkIndex","pdata_nds.aum_org_base_info","task:210140:statement:0:relation:root.(child-2).k.setop.b1.a.read.aum_org_base_info","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.json"
"210140","sparkIndex","pdata_nds.aum_org_base_info","task:210140:statement:0:relation:root.(child-2).k.setop.b1.b.read.aum_org_base_info","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.json"
"210140","sparkIndex","dm_index_n.grp_tag_client_is_icc","task:210140:statement:0:relation:root.(child-3).n.k.setop.b0.setop.b0.rcc.read.grp_tag_client_is_icc","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.json"
"210140","sparkIndex","dm_index_n.index_grp1_ast","task:210140:statement:0:relation:root.(child-3).n.k.setop.b0.setop.b0.t1.r.setop.b0.setop.b0.setop.b0.setop.b1.read.index_grp1_ast","CONFIRMED","LITERAL","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\210140\versions\e0b3855b660dcfbd332d1837416135eda019b1edb26b33c26f79d3abb24a595c.json"
